city,state,place,pct_non_white
East Tulare Villa,California,21210,29.542790152403285
Edmundson Acres,California,21558,15.686274509803921
Edna,California,21565,8.139534883720934
Elizabeth Lake,California,21964,22.649082568807344
Elk Creek,California,22006,6.5573770491803245
El Nido,California,22286,47.928994082840234
El Portal,California,22328,0.0
El Rancho,California,22360,0.0
El Sobrante CDP (Riverside County),California,22457,38.224911749873925
Elverta,California,22524,15.412058508740634
Eucalyptus Hills,California,23000,23.33170174579866
Fairmead,California,23210,22.081447963800905
Fiddletown,California,23980,1.851851851851849
Fieldbrook,California,24008,13.863636363636367
Fields Landing,California,24022,0.0
Gulf Shores,Alabama,32272,1.605934621341809
Summerdale town,Alabama,73872,6.96035242290749
Hammondville town,Alabama,32896,4.139433551198257
Trinity town,Alabama,76872,14.40032089851584
Slocomb,Alabama,71040,23.81209503239741
Livingston,Alabama,43720,65.94159713945173
Spanish Fort,Alabama,71976,8.685036623648411
Epes town,Alabama,24256,99.3485342019544
Geiger town,Alabama,29392,53.97489539748954
Pinckard town,Alabama,59832,20.65972222222222
Greensboro,Alabama,31720,77.51667195935218
Union Grove town,Alabama,77784,3.4482758620689613
Riverview town,Alabama,65016,1.8867924528301883
Phenix City,Alabama,59472,51.930660532369366
Cherokee town,Alabama,14152,22.13209733487833
Cleveland town,Alabama,15472,6.296851574212892
Sanford town,Alabama,68016,5.622489959839361
Southside,Alabama,71832,3.0870502780615094
Dora,Alabama,21136,28.24807605251245
Bull Shoals,Arkansas,09790,4.6017699115044275
Pyatt town,Arkansas,57890,0.0
Summit,Arkansas,67940,0.0
Hampton,Arkansas,29650,31.677852348993284
Des Arc,Arkansas,18550,13.987341772151895
Caddo Valley town,Arkansas,10360,22.529069767441857
Okolona town,Arkansas,51530,38.23529411764706
Perryville,Arkansas,54710,5.2595155709342585
Waldenburg town,Arkansas,72320,25.0
Gibson,Arkansas,26710,34.503510531594785
Elkins,Arkansas,21190,7.10417330359987
Farmington,Arkansas,23170,10.798054919908463
Greenland,Arkansas,28660,6.174334140435834
Siloam Springs,Arkansas,64370,23.535746335626683
Lead Hill town,Arkansas,39040,0.0
Horseshoe Lake town,Arkansas,33375,14.120370370370372
Dierks,Arkansas,18970,9.267734553775743
Nashville,Arkansas,48560,53.03543218235161
Mountain Pine,Arkansas,47450,11.340206185567014
Altus,Arkansas,01210,4.484848484848481
Ozark,Arkansas,52970,2.880886426592799
Junction City,Arkansas,36130,68.75
Pixley,California,57512,16.163728712279656
Terra Bella,California,78288,43.96605908233815
Tulare,California,80644,20.506082112452194
Arbuckle,California,02420,11.315305854555003
Lenwood,California,41194,12.202814167879673
Montclair,California,48788,50.84918912016345
Mountain View Acres,California,49684,21.43017764785249
San Antonio Heights,California,64462,20.275775618928236
Twentynine Palms,California,80994,26.924694993689524
Lompoc,California,42524,34.053478904515174
Solvang,California,72576,9.372846312887662
Vandenberg Village,California,82086,29.590830663051516
Foothill Farms,California,24722,32.84746801928598
North Highlands,California,51924,33.34172593944734
La Crescenta-Montrose,California,39045,38.940525166336535
La Habra Heights,California,39304,35.48828719196836
Lakewood,California,39892,50.81826333881333
Malibu,California,45246,8.47068145800317
Rancho Palos Verdes,California,59514,43.928146561979545
Soquel,California,72688,13.507304971055778
East Oakdale,California,20907,14.089468122578374
Mountain Ranch,California,49628,5.346187554776516
Crestline,California,17162,8.852910781949708
Grand Terrace,California,30658,33.461231015187856
Hesperia,California,33434,19.0461025657357
Lake Arrowhead,California,39444,11.017897091722595
Yucaipa,California,87042,13.920922570016469
Isla Vista,California,36868,43.14794095354964
Belmont,California,05108,37.760637708971466
Brisbane,California,08310,42.89972322759208
Menlo Park,California,46870,32.81973167730974
Millbrae,California,47486,59.25303867403316
Newman,California,51140,10.64769815322082
Riverdale Park,California,61106,34.462729912875126
Porterville,California,58240,26.609377355646014
Galt,California,28112,21.59676798768757
La Riviera,California,40410,35.8210332103321
Arnold,California,02770,3.4919249236141425
Dorrington,California,19570,1.7985611510791366
San Jacinto,California,67112,29.894350788722413
Arvin,California,02924,18.17967904371971
California City,California,09780,44.23549833646753
Derby Acres,California,18926,15.544041450777202
Yreka,California,86944,23.97513885215552
El Paso de Robles (Paso Robles),California,22300,13.063289548111367
Lake Nacimiento,California,39670,15.699429721569945
Etna,California,22972,10.748299319727895
Live Oak,California,41936,25.84399124323079
Sutter,California,77378,13.843594009983363
East Foothills,California,20598,37.991336435103484
Lexington Hills,California,41282,9.050279329608934
Carmel-by-the-Sea,California,11250,10.130548302872066
Del Monte Forest,California,18590,20.462850182704017
San Lucas,California,68140,61.141804788213626
Spreckels,California,73612,9.178743961352653
Fallbrook,California,23462,16.28024352544084
Granite Hills,California,30703,9.942857142857143
Georgetown,California,29350,4.384943733022895
McCloud,California,44784,5.294117647058827
Lompico,California,42510,21.35265700483092
Long Barn,California,42622,60.7843137254902
Lookout,California,43126,0.0
Los Berros,California,44042,6.25
Los Olivos,California,44168,10.366624525916556
Los Osos,California,44182,10.699812496219685
Los Ranchos,California,44242,9.33496034167175
Lucerne Valley,California,44420,12.508394895903285
Lytle Creek,California,44644,2.08023774145617
Mabie,California,44672,0.0
McClellan Park,California,44760,48.08795411089866
McClenney Tract,California,44770,0.0
McGee Creek,California,44830,
McSwain,California,45006,30.597863150716076
East Whittier,California,21292,33.87408265739668
Jurupa Valley,California,37692,47.44020520004164
Garden Acres,California,28182,21.881267549137583
Lincoln Village,California,41558,27.927557110516567
Carlsbad,California,11194,15.100697574680755
Berlin town,Alabama,05812,1.8970189701897011
Kellyton town,Alabama,39472,6.976744186046513
Woodstock town,Alabama,83640,3.904665314401623
Valley Grande,Alabama,78232,24.70334412081985
Westover town,Alabama,81504,7.108433734939757
Magnolia Springs town,Alabama,46072,3.3057851239669422
Clay,Alabama,15256,39.7046925566343
Pinson,Alabama,60648,27.204951469967643
Twin town,Alabama,77352,1.2919896640826822
Cusseta town,Alabama,19216,4.444444444444439
Lisman town,Alabama,43384,99.13793103448276
Coker town,Alabama,16312,5.385735080058229
Jackson,Alabama,38152,51.91382555950638
Dodge City town,Alabama,20955,3.9024390243902474
Beaverton town,Alabama,04948,7.692307692307687
Detroit town,Alabama,20392,25.291828793774318
Bon Secour,Alabama,08272,14.10048622366289
Lillian,Alabama,42928,1.446759259259256
Perdido,Alabama,59064,13.710691823899367
Stapleton,Alabama,72816,3.096410978184372
Stockton,Alabama,73272,17.092651757188506
Catherine,Alabama,12544,
Choccolocco,Alabama,14728,9.066755230820323
Chunchula,Alabama,14968,100.0
Coats Bend,Alabama,16080,17.74668630338734
Cullomburg,Alabama,19024,65.50218340611353
Deer Park,Alabama,20152,34.645669291338585
Delta,Alabama,20272,0.0
Dunnavant,Alabama,21890,9.404388714733546
Egypt,Alabama,23224,0.0
Emerald Mountain,Alabama,23880,21.9758064516129
Eunola,Alabama,24616,0.0
Fairford,Alabama,25216,0.0
East Point,Alabama,22504,0.0
Fayetteville,Alabama,25864,5.878084179970977
Fitzpatrick,Alabama,26152,
Fredonia,Alabama,28120,23.580786026200872
Fruitdale,Alabama,28408,0.0
Gallant,Alabama,28816,2.400960384153661
Graham,Alabama,31000,0.0
Gulfcrest,Alabama,32248,31.27413127413128
Hackneyville,Alabama,32584,0.0
Hatton,Alabama,33544,19.999999999999996
Highland Lakes,Alabama,34490,15.002717883674578
Murfreesboro,Arkansas,48290,18.38235294117647
Gum Springs town,Arkansas,29140,81.34328358208955
Lakeview,Arkansas,38050,5.687203791469198
Maumelle,Arkansas,44600,21.739609745342303
Forrest City,Arkansas,24430,75.61078053902695
Diamond City,Arkansas,18850,1.8627450980392202
Strong,Arkansas,67370,54.804270462633454
Chiawuli Tak,Arizona,12560,
Chloride,Arizona,12910,3.562340966921118
Christopher Creek,Arizona,13140,0.0
Cienega Springs,Arizona,13540,6.6120218579235
Citrus Park,Arizona,13820,8.482142857142861
Clacks Canyon,Arizona,13850,2.6470588235294135
Comobabi,Arizona,15080,
Clay Springs,Arizona,14030,0.0
Concho,Arizona,15150,
Copper Hill,Arizona,15600,
Cornfields,Arizona,15850,94.61538461538461
Cottonwood,Arizona,16360,98.55072463768117
Cowlic,Arizona,16830,100.0
Crozier,Arizona,17460,38.775510204081634
Crystal Beach,Arizona,17500,16.058394160583944
LeChee,Arizona,40415,99.55156950672645
Whetstone,Arizona,82156,15.842013888888884
Red Rock CDP (Pinal County),Arizona,59760,14.489650249821551
Gold Canyon,Arizona,28140,5.322080606269375
Theba,Arizona,73490,7.777777777777772
Morristown,Arizona,47750,8.133971291866027
Quartzsite town,Arizona,58010,3.257942918686052
Kingman,Arizona,37620,12.029872838592482
Mesquite Creek,Arizona,46087,9.825327510917026
New Kingman-Butler,Arizona,49270,6.725041268929877
Globe,Arizona,28030,15.922700054436579
Stephens,Arkansas,66860,74.36182019977802
Colt,Arkansas,14950,28.787878787878785
Madison,Arkansas,43280,87.05656759348035
Palestine,Arkansas,53150,11.409395973154357
Cave Springs,Arkansas,12340,7.524661619637529
Brinkley,Arkansas,08950,62.25382932166301
Alma,Arkansas,00970,12.556600487634972
Scott,Arkansas,62900,33.333333333333336
Woodson,Arkansas,76730,81.69398907103826
Corning,Arkansas,15460,5.164169588779089
Texarkana,Arkansas,68810,40.206013176816825
Lonoke,Arkansas,41420,19.985842378480413
Eudora,Arkansas,22180,90.98205854579793
Kingsland,Arkansas,36880,34.765625
Parkin,Arkansas,53600,75.63150074294205
Van Buren,Arkansas,71480,20.347670097808912
Salem,Arkansas,62150,7.9685194294146555
Imboden town,Arkansas,34150,0.2808988764044895
Sedgwick town,Arkansas,63110,14.479638009049777
Booneville,Arkansas,07720,9.424629002863838
Magazine,Arkansas,43310,12.121212121212121
Marmaduke,Arkansas,44240,5.709624796084833
Humphrey,Arkansas,33850,42.672413793103445
Marshall,Arkansas,44300,7.6732673267326685
Pindall town,Arkansas,55280,25.595238095238095
Foley,Alabama,26992,15.005665569524629
Underwood-Petersville,Alabama,77580,14.06940063091483
Guin,Alabama,32224,20.90163934426229
Daphne,Alabama,19648,23.713370140149024
Silverhill town,Alabama,70536,16.744186046511633
Leesburg town,Alabama,42016,0.7399577167019
Rainsville,Alabama,63336,20.11505653640151
Panola,Alabama,57912,100.0
Penton,Alabama,59016,18.36734693877551
Peterman,Alabama,59232,0.0
Pine Level,Alabama,60264,9.745762711864403
Putnam,Alabama,62952,100.0
Ray,Alabama,63495,34.66666666666667
Redland,Alabama,63730,12.237921604375568
Reeltown,Alabama,64040,47.080291970802925
Perdido Beach town,Alabama,59088,4.251012145748989
Rockville,Alabama,65784,100.0
St. Stephens,Alabama,67584,30.15873015873016
Shelby,Alabama,69672,20.903954802259882
Shoal Creek,Alabama,69978,9.738372093023251
Sims Chapel,Alabama,70632,
Spring Garden,Alabama,72408,0.0
Spruce Pine,Alabama,72672,0.0
Standing Rock,Alabama,72720,0.0
Sterrett,Alabama,73056,10.33776867963152
Stewartville,Alabama,73152,0.9179926560587526
Tibbie,Alabama,76200,19.753086419753085
Tidmore Bend,Alabama,76208,10.565110565110569
Uriah,Alabama,78120,13.83647798742138
Vandiver,Alabama,78312,8.008429926238147
Vinegar Bend,Alabama,79032,72.32375979112271
Weogufka,Alabama,80736,5.0167224080267525
Whatley,Alabama,81744,10.357142857142854
White Plains,Alabama,82104,0.0
Whitesboro,Alabama,82176,9.33897002305919
Semmes,Alabama,69240,17.089326267978798
Excel town,Alabama,24880,12.22664015904572
Greenville,Alabama,31912,59.876136513374625
Meridianville,Alabama,48112,35.02187103146607
Redstone Arsenal,Alabama,63912,49.661399548532735
Ladonia,Alabama,40648,24.771453848422297
York,Alabama,84096,87.70264926848557
McKenzie town,Alabama,45496,47.9381443298969
Columbiana,Alabama,16768,27.560812318678863
Centreville,Alabama,13672,19.374293252921227
Luverne,Alabama,44728,44.90974729241878
Rutledge town,Alabama,67176,26.890756302521012
Yellow Bluff town,Alabama,83976,99.02912621359224
West Blocton town,Alabama,80928,13.87096774193548
Gordo town,Alabama,30736,45.66265060240964
Brent,Alabama,09136,39.829273370809915
Fountain Lake town,Arkansas,24700,3.653846153846152
Oak Grove town,Arkansas,50810,15.84821428571429
Portia town,Arkansas,56720,1.7241379310344862
Springtown town,Arkansas,66200,55.70469798657718
Leola town,Arkansas,39310,10.624999999999996
Cotter,Arkansas,15490,2.207505518763797
Tuckerman,Arkansas,70100,12.727272727272732
Holland,Arkansas,32710,2.4464831804281384
Stamps,Arkansas,66320,60.698689956331876
Kensett,Arkansas,36430,24.681344148319816
Trumann,Arkansas,70010,13.557161070973223
Smithville town,Arkansas,64910,0.0
Ward,Arkansas,73130,8.45849802371541
Wilmot,Arkansas,75890,81.4317673378076
Pangburn,Arkansas,53240,4.972375690607733
Delight,Arkansas,18100,9.883720930232553
Holly Grove,Arkansas,32800,96.8586387434555
Elaine,Arkansas,20950,54.02124430955995
Rector,Arkansas,58490,2.704081632653066
Sidney town,Arkansas,64280,17.31843575418994
Avilla,Arkansas,03010,4.1666666666666625
Center Ridge,Arkansas,12790,0.0
Hagarville,Arkansas,29320,0.0
Brookland,Arkansas,09100,1.8719806763284996
Bay,Arkansas,04180,7.785376117832721
Swifton,Arkansas,68360,5.8386411889596594
Tupelo town,Arkansas,70340,0.0
Mineral Springs,Arkansas,46040,48.458149779735685
Hot Springs,Arkansas,33400,25.56082885966959
Lake View,Arkansas,38110,98.37587006960557
Gravette,Arkansas,28360,3.815439219165928
Valley Springs town,Arkansas,71390,0.0
Marion,Arkansas,44180,44.74363108674622
Coal Hill,Arkansas,14500,2.566158781074579
Branch,Arkansas,08440,0.6535947712418277
Sulphur Rock town,Arkansas,67730,3.907380607814759
Datto town,Arkansas,17410,4.347826086956519
Nimmons town,Arkansas,49820,5.263157894736848
Gassville,Arkansas,26050,5.1231912397340595
Zinc town,Arkansas,77600,3.703703703703709
Anthonyville town,Arkansas,01457,97.84946236559139
Russell town,Arkansas,61640,3.8461538461538436
Aubrey town,Arkansas,02680,9.433962264150942
Haynes town,Arkansas,30880,90.72847682119205
Casa town,Arkansas,11890,16.774193548387096
Jericho town,Arkansas,35140,100.0
Bono,Arkansas,07630,7.304277643260693
Houston town,Arkansas,33490,0.0
Paris,Arkansas,53480,13.507178435394085
Ratcliff,Arkansas,58160,2.7906976744186074
Almyra town,Arkansas,01030,0.0
Hatfield town,Arkansas,30700,4.048582995951422
Dover,Arkansas,19600,1.9070904645476783
Russellville,Arkansas,61670,14.325351967937516
Fordyce,Arkansas,24220,62.79553130683294
Sparkman,Arkansas,65900,38.70967741935484
Daisy town,Arkansas,17140,2.8169014084507005
Hughes,Arkansas,33760,73.08306709265176
Coy town,Arkansas,15790,26.315789473684216
St. Francis,Arkansas,61970,1.7021276595744705
Norman town,Arkansas,50030,3.546099290780147
Cabot,Arkansas,10300,9.406110538963263
Osceola,Arkansas,52580,58.85929357266937
Leachville,Arkansas,39010,9.078590785907858
El Dorado,Arkansas,21070,51.440329218106996
Lincoln,Arkansas,39970,12.561374795417347
Quitman,Arkansas,57950,2.046384720327421
Mulberry,Arkansas,48200,3.1894934333958735
Reader,Arkansas,58400,82.29166666666666
Roland,Arkansas,60470,2.203389830508473
Rye,Arkansas,61730,0.0
Staves,Arkansas,66800,0.0
Sulphur Springs,Arkansas,67790,18.671152228763667
Tumbling Shoals,Arkansas,70310,0.20304568527919065
Woodlawn,Arkansas,76690,3.6231884057971064
Yarborough Landing,Arkansas,77203,5.2369077306733125
Mena,Arkansas,45170,6.2252608852105045
Hector town,Arkansas,31150,4.150197628458496
Beedeville town,Arkansas,04720,6.999999999999995
Jacksonport town,Arkansas,34720,1.851851851851849
Lonsdale town,Arkansas,41450,11.971830985915489
Rockwell,Arkansas,60110,6.070826306914001
Beaver town,Arkansas,04540,14.28571428571429
Norfork,Arkansas,50000,5.060728744939269
Moorefield town,Arkansas,46730,9.58083832335329
Fargo town,Arkansas,23140,82.66666666666667
England,Arkansas,21730,28.602699744618754
Martinez,California,46114,24.604335335596762
Mountain View,California,49651,30.101522842639593
Pittsburg,California,57456,64.59354260591974
Rudy town,Arkansas,61460,4.545454545454541
Walnut Creek,California,83346,25.924648180890365
China Lake Acres,California,13157,47.144194756554306
Half Moon Bay,California,31708,21.2170796322269
Los Banos,California,44028,39.28663206044097
Atherton town,California,03092,28.37611607142857
Daly City,California,17918,78.71331214788567
Coulterville,California,16644,0.0
